,_id,description,Bert_Label,Flair_Label,BL_Label,CE_Label,BLTC_Label,Expert1,Expert2,Expert3,Final_Label
292,CVE-2014-4263,"Unspecified vulnerability in Oracle Java SE 5.0u65, 6u75, 7u60, and 8u5, and JRockit R27.8.2 and R28.3.2, allows remote attackers to affect confidentiality and integrity via unknown vectors related to ""Diffie-Hellman key agreement.""",server-side request forgery,code injection,unknown attack,unknown attack,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
293,CVE-2009-1004,Unspecified vulnerability in the WebLogic Server component in BEA Product Suite 10.3 allows remote attackers to affect confidentiality and integrity via unknown vectors.,server-side request forgery,code injection,unknown attack,unknown attack,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
294,CVE-2010-0852,"Unspecified vulnerability in the XML DB component in Oracle Database 9.2.0.8, 9.2.0.8DV, 10.1.0.5, and 10.2.0.3 allows remote authenticated users to affect confidentiality and integrity via unknown vectors.",server-side request forgery,code injection,unknown attack,unknown attack,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
295,CVE-2013-1553,Unspecified vulnerability in the Oracle Web Services Manager component in Oracle Fusion Middleware 11.1.1.6.0 allows remote attackers to affect confidentiality and integrity via unknown vectors related to Web Services Security.,server-side request forgery,code injection,unknown attack,unknown attack,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
296,CVE-2012-3122,Unspecified vulnerability in Oracle Sun Solaris 8 and 9 allows local users to affect confidentiality and integrity via unknown vectors related to sort.,server-side request forgery,code injection,unknown attack,unknown attack,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
297,CVE-2008-5452,Unspecified vulnerability in the PeopleSoft Enterprise HRMS component in Oracle PeopleSoft Enterprise and JD Edwards EnterpriseOne 8.9.18 allows remote authenticated users to affect confidentiality and integrity via unknown vectors.,server-side request forgery,code injection,unknown attack,unknown attack,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
298,CVE-2010-3564,"Unspecified vulnerability in the Oracle Communications Messaging Server (Sun Java System Messaging Server) component in Oracle Sun Products Suite 7.0 allows remote attackers to affect confidentiality and integrity via unknown vectors related to Webmail. NOTE: the previous information was obtained from the October 2010 CPU. Oracle has not commented on claims from a reliable downstream vendor that the Kerberos implementation does not properly check AP-REQ requests, which allows attackers to cause a denial of service in the JVM. NOTE: CVE has not investigated the apparent discrepancy between the two vendors regarding the consequences of this issue.",server-side request forgery,No Label,unknown attack,denial of service,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
299,CVE-2012-0565,"Unspecified vulnerability in the Oracle Agile component in Oracle Supply Chain Products Suite 5.2.2, 6.0.0, and 6.1.1 allows remote authenticated users to affect confidentiality and integrity via unknown vectors related to Install.",disabling security tools,code injection,unknown attack,unknown attack,unknown attack,Unknown Attack,Unknown Attack,Unknown Attack,unknown attack
300,CVE-2012-2644,"Cross-site scripting (XSS) vulnerability in the MT4i plugin 3.1 beta 4 and earlier for Movable Type allows remote attackers to inject arbitrary web script or HTML via unspecified vectors, a different vulnerability than CVE-2012-2642.",server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
301,CVE-2009-3668,Cross-site scripting (XSS) vulnerability in ardguest.php in Ardguest 1.8 allows remote attackers to inject arbitrary web script or HTML via the page parameter.,server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
302,CVE-2005-2724,Cross-site scripting (XSS) vulnerability in SqWebMail 5.0.4 allows remote attackers to inject arbitrary web script or HTML via a file attachment that is processed by the Display feature. NOTE: the severity of this issue has been disputed by the developer.,server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
303,CVE-2021-3151,"i-doit before 1.16.0 is affected by Stored Cross-Site Scripting (XSS) issues that could allow remote authenticated attackers to inject arbitrary web script or HTML via C__MONITORING__CONFIG__TITLE, SM2__C__MONITORING__CONFIG__TITLE, C__MONITORING__CONFIG__PATH, SM2__C__MONITORING__CONFIG__PATH, C__MONITORING__CONFIG__ADDRESS, or SM2__C__MONITORING__CONFIG__ADDRESS.",server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
304,CVE-2008-2518,"Cross-site scripting (XSS) vulnerability in the advanced search mechanism (webapps/search/advanced.jsp) in Sun Java System Web Server 6.1 before SP9 and 7.0 before Update 3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors, probably related to the next parameter.",server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
305,CVE-2021-34654,"The Custom Post Type Relations WordPress plugin is vulnerable to Reflected Cross-Site Scripting via the cptr[name] parameter found in the ~/pages/admin-page.php file which allows attackers to inject arbitrary web scripts, in versions up to and including 1.0.",server-side request forgery,code injection,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
306,CVE-2012-6589,Cross-site scripting (XSS) vulnerability in search.php in MYRE Business Directory allows remote attackers to inject arbitrary web script or HTML via the look parameter.,server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
307,CVE-2014-3830,Cross-site scripting (XSS) vulnerability in info.php in TomatoCart 1.1.8.6.1 allows remote attackers to inject arbitrary web script or HTML via the faqs_id parameter.,server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
308,CVE-2013-2361,Cross-site scripting (XSS) vulnerability in HP System Management Homepage (SMH) before 7.2.1 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
309,CVE-2013-6997,"Multiple cross-site scripting (XSS) vulnerabilities in Open-Xchange (OX) AppSuite 7.4.0 and earlier allow remote attackers to inject arbitrary web script or HTML via (1) an HTML email with crafted CSS code containing wildcards or (2) office documents containing ""crafted hyperlinks with script URL handlers.""",server-side request forgery,No Label,cross-site scripting,code injection,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
310,CVE-2021-40928,Cross-site scripting (XSS) vulnerability in index.php in FlexTV beta development version allows remote attackers to inject arbitrary web script or HTML via the PHP_SELF parameter.,server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
311,CVE-2008-2637,"Multiple cross-site scripting (XSS) vulnerabilities in F5 FirePass SSL VPN 6.0.2 hotfix 3, and possibly earlier versions, allow remote attackers to inject arbitrary web script or HTML via quotes in (1) the css_exceptions parameter in vdesk/admincon/webyfiers.php and (2) the sql_matchscope parameter in vdesk/admincon/index.php.",server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
312,CVE-2007-6564,Cross-site scripting (XSS) vulnerability in admin.php in Limbo CMS 1.0.4.2 allows remote attackers to inject arbitrary web script or HTML via the com_option parameter.,server-side request forgery,No Label,cross-site scripting,cross-site scripting,cross-site scripting,Cross-site scripting,Cross-site scripting,Cross-site scripting,cross-site scripting
